global_cog,EF,PS,age,edu_yrs,sex,HTN,HC,diabetes,smoking,dementia_3yr
0.22392077221517626,0.646294304367718,0.2727619663076205,61.28749934478158,11.7169468050386,0.3689877773469798,0.7380301723369664,0.641179011418888,0.08817571804537812,0.6976035510173064,0
-1.3866432290488915,-2.254629536456674,-1.357083556164123,81.53668903649316,8.715466388214434,1.1391342725723443,0.7625783501737118,0.20272992043553698,0.03664745891789434,-0.14931975157880983,1
